objID,petroMag_u,petroMag_g,petroMag_r,spiral,elliptical,z
1237656242772181541,19.15861,17.98258,17.18983,1,0,0.118722
1237656242772312437,19.77791,17.85791,16.87967,1,0,0.095604
1237656242772377992,19.30741,18.02172,17.30339,1,0,0.10844
1237656242772574676,18.961,17.46516,16.66797,1,0,0.072652
1237656242772771108,19.29073,18.16756,17.55601,1,0,0.097028
1237656242772771235,20.07554,18.63808,17.55842,1,0,0.125832
1237656242772836398,17.79096,16.55325,15.9499,1,0,0.065234
1237656242772836737,20.41327,18.88851,17.79972,1,0,0.160335
1237656242772836780,18.74365,17.40443,16.59011,1,0,0.104813
1237656242772902224,19.75121,18.59488,17.76104,1,0,0.110092
1237656242773033390,18.28586,17.22687,16.41952,1,0,0.093465
1237656242773033410,20.04498,18.1202,17.0541,1,0,0.114033
1237656242773033514,19.45668,18.47609,17.75479,1,0,0.122443
1237656242773295507,19.56153,17.86959,16.99218,0,1,0.075032
1237656242773426221,17.96073,16.11979,15.18113,0,1,0.070673
1237656242773426578,19.63874,18.31424,17.53065,1,0,0.099304
1237656242773426640,19.24023,18.00818,17.28305,1,0,0.081356
1237656242773492058,18.69622,17.57859,17.00476,1,0,0.080831
1237656242773492142,18.66954,17.52459,17.00204,1,0,0.06944
1237656242773557551,19.81155,18.49281,17.8188,1,0,0.097324
1237656242773688655,18.86209,17.55614,16.7655,1,0,0.078432
1237656242773819829,17.03575,16.06773,15.46526,1,0,0.047843
1237656242773819851,19.88367,18.45265,17.69491,1,0,0.127776
1237656242773885232,19.3916,17.6044,16.58434,1,0,0.099116
1237656242773885253,19.80305,18.31514,17.64926,1,0,0.07445
1237656242773950616,19.24165,17.90168,17.05997,1,0,0.101361
1237656242773950736,19.42471,18.3234,17.54897,1,0,0.140649
1237656242773950796,18.44437,16.54702,15.54253,0,1,0.080719
1237656242774016506,19.18876,18.34919,17.73847,1,0,0.097446
1237656242774212948,20.53136,18.54058,17.28951,1,0,0.137051
1237656242774278620,19.50848,18.63755,17.90456,1,0,0.195269
1237656242774606093,19.22154,17.80643,17.0493,1,0,0.117467
1237656242774737197,19.07827,17.85526,17.19857,1,0,0.083882
1237656242774868336,19.54604,18.12161,17.07783,1,0,0.132581
1237656242774933789,20.14351,18.59613,17.71836,1,0,0.133871
1237656242774933811,19.77563,18.45628,17.78348,1,0,0.070883
1237656242774999277,18.29236,17.29928,16.85735,1,0,0.053897
1237656242774999339,20.34873,18.80494,17.75633,1,0,0.135161
1237656242775064757,18.94924,17.57102,16.81298,1,0,0.070499
1237656242775261333,19.80507,18.82288,17.80902,1,0,0.156658
1237656242775327010,18.56005,16.84273,15.89134,0,1,0.084657
1237656242775720253,18.91648,18.05169,17.77797,1,0,0.047781
1237656242775785754,18.69946,17.573,17.03308,1,0,0.067233
1237656242775982360,19.0971,17.71977,16.93852,1,0,0.086828
1237656243307282801,18.8646,17.93743,17.51806,0,1,0.055954
1237656243307348404,22.23228,18.73494,17.63725,1,0,0.141551
1237656243307348454,19.53836,17.6965,17.14676,1,0,0.051356
1237656243307479437,21.3715,18.8546,17.80732,1,0,0.130588
1237656243307872419,19.80118,17.83665,17.08414,1,0,0.059904
1237656243308134848,20.11605,18.06014,17.09679,1,0,0.09422
1237656243308331298,17.83853,16.07497,15.30586,0,1,0.034679
1237656243308331450,18.81633,17.74696,17.05693,1,0,0.102042
1237656243308331474,18.85465,17.35382,16.44927,1,0,0.087008
1237656243308331487,19.38683,17.9433,17.30722,1,0,0.071234
1237656243308396606,16.62123,15.0205,14.14459,0,1,0.027715
1237656243308396723,19.84935,17.65752,16.77178,0,1,0.058157
1237656243308396869,19.39925,18.09977,17.17366,1,0,0.136491
1237656243308462536,18.52811,16.85455,15.96184,0,1,0.050997
1237656243308593398,19.13921,17.56376,16.87378,1,0,0.06245
1237656243308593482,18.847,17.8475,17.20868,1,0,0.066969
1237656243308593671,19.821,18.63811,17.82108,1,0,0.11493
1237656243308724555,18.30223,17.4342,16.47105,1,0,0.08004
1237656243308724624,19.93248,18.51482,17.70014,1,0,0.120573
1237656243308855603,19.98771,18.43016,17.39687,1,0,0.113311
1237656243309314314,19.03636,18.04681,17.51958,1,0,0.098996
1237656243309379927,19.25926,17.9218,17.22395,1,0,0.080269
1237656243309445517,18.18744,17.17267,16.4971,1,0,0.071032
1237656243309445555,18.96943,18.36448,17.92397,1,0,0.065644
1237656243309510896,19.46156,17.44131,16.57185,1,0,0.07546
1237656243309511132,18.75672,17.59799,16.80824,1,0,0.113113
1237656243309642237,20.36139,18.16128,17.14007,1,0,0.12424
1237656243309707629,19.50388,17.89333,17.12684,1,0,0.08136
1237654606406221941,19.28258,17.64536,16.83337,1,0,0.09377
1237654606406222012,18.63796,17.02728,16.425,1,0,0.07466
1237654606406222024,18.35166,17.34371,16.97254,1,0,0.082504
1237654606406287557,20.11952,18.34637,17.36361,1,0,0.110536
1237654606406287571,20.49013,18.87701,17.68689,1,0,0.171564
1237654606406353119,19.29408,17.42044,16.69576,1,0,0.074289
1237654606406418559,20.62753,18.67291,17.75177,1,0,0.105848
1237654606406418607,20.26327,18.15531,17.26796,1,0,0.081331
1237654606406418629,20.301,18.59922,17.67252,1,0,0.119832
1237654606406418638,18.94274,17.77934,17.15945,1,0,0.090738
1237654606406418652,19.47867,17.29892,16.32119,0,1,0.095211
1237654606406418697,19.89563,18.06196,17.0746,1,0,0.108109
1237654606406484109,19.8067,18.36611,17.5736,1,0,0.102788
1237654606406484124,18.86324,17.89614,17.4757,1,0,0.072949
1237654606406484126,19.73598,18.04024,17.16169,0,1,0.087759
1237654606406484176,19.70575,18.02697,17.15199,1,0,0.07754
1237654606406615165,20.44015,18.63398,17.63884,1,0,0.122915
1237654606406615223,18.54546,17.36942,16.7391,1,0,0.070829
1237654606406680721,20.20548,18.58564,17.56664,1,0,0.120102
1237654606406680788,19.17636,18.20104,17.54367,1,0,0.117788
1237654606406680799,18.56365,17.10928,16.31505,1,0,0.074045
1237654606406746222,19.97888,18.32011,17.6322,1,0,0.093748
1237654606406746279,18.18092,17.22914,16.72009,1,0,0.033674
1237654606407008375,18.80855,17.74834,17.11663,1,0,0.101892
1237654606407008423,18.19135,16.46041,15.61893,0,1,0.06207
1237654606407073861,19.37948,17.54126,16.60641,1,0,0.084491
1237654606407073934,18.93312,17.52596,16.75144,1,0,0.090899
1237654606407073952,17.92613,16.10913,15.20556,0,1,0.066354
1237654606407073953,18.92744,16.87155,16.03211,1,0,0.07667
1237654606407139419,18.76624,17.10467,16.29387,0,1,0.066399
1237654606407139445,18.36608,17.30189,16.86944,1,0,0.076301
1237654606407139498,20.40265,18.77798,17.72418,1,0,0.149025
1237654606407139531,19.6112,18.37593,17.60667,1,0,0.095747
1237654606407336035,19.0592,17.22046,16.32819,1,0,0.079166
1237654606939947156,20.92771,18.86458,17.90595,1,0,0.170111
1237654606940143807,19.36475,17.97965,17.27117,1,0,0.102021
1237654606940340349,19.58094,16.65147,15.62415,1,0,0.08677
1237654606940405879,19.83449,18.65098,17.59812,1,0,0.119733
1237654606940602523,20.51481,18.67935,17.8883,1,0,0.092946
1237654606941388881,19.69189,18.06684,17.04234,1,0,0.11276
1237654606941847685,20.72729,18.72367,17.64764,1,0,0.142226
1237654606941847693,19.90403,18.55879,17.36552,1,0,0.170915
1237654606941847715,21.28101,18.6311,17.73804,1,0,0.11765
1237654606941847747,19.99563,18.47246,17.69394,1,0,0.095149
1237654606941913144,16.75168,15.27239,14.40992,1,0,0.021694
1237654606941913228,20.26085,18.54878,17.52864,1,0,0.126877
1237654606942044260,19.06458,17.83224,17.0177,1,0,0.138271
1237654606942044303,18.84522,17.77543,17.17954,1,0,0.106015
1237654606942109848,19.03951,17.86861,17.36163,1,0,0.090475
1237654606942240994,19.46498,17.04077,16.2626,1,0,0.070509
1237654606942437509,19.67972,17.98285,17.22676,1,0,0.10009
1237654606942568554,19.15994,17.98559,17.57437,1,0,0.071039
1237654606942568628,19.26834,18.00949,17.46809,1,0,0.078017
1237654606942765254,19.39848,17.69865,16.81052,1,0,0.121848
1237654606942896177,19.20296,17.1746,16.40733,1,0,0.07298
1237654606942896224,19.27765,18.16668,17.64437,1,0,0.095477
1237654606942961761,20.06791,18.39331,17.47006,1,0,0.1015
1237654606943092857,18.80327,17.7085,16.99775,1,0,0.104591
1237654606943092918,19.62777,18.12334,17.35262,1,0,0.113111
1237654606943158442,19.06413,17.92583,17.31751,1,0,0.140837
1237654606943224009,19.49042,18.4775,17.80416,1,0,0.14742
1237654606943551573,21.37467,19.04478,17.83274,1,0,0.18471
1237654606943551615,19.02477,17.64569,16.87191,1,0,0.114346
1237654606943551620,18.81363,17.51378,16.89787,1,0,0.085958
1237654606943617195,17.93531,16.82827,16.21222,1,0,0.085724
1237654606943617218,19.4547,18.24154,17.72014,1,0,0.086908
1237654606943748244,19.19996,18.00057,17.15322,1,0,0.111731
1237654606943944761,18.61027,17.71081,17.14206,1,0,0.074411
1237654606944010401,18.46152,17.21655,16.74243,1,0,0.064119
1237654606944141356,17.79075,16.10078,15.20423,0,1,0.077039
1237654606944141439,19.70058,18.31472,17.47085,1,0,0.110885
1237654606944207073,19.05796,18.45025,17.47437,1,0,0.158387
1237654606944272480,19.39772,17.17327,16.33228,1,0,0.07805
1237654606944272528,19.27414,18.33833,17.55363,1,0,0.144803
1237655123928416288,16.56636,14.57514,13.75023,0,1,0.02799
1237655123928547401,19.19516,18.11684,17.31622,1,0,0.124296
1237655123928612905,16.35606,14.67708,13.7921,0,1,0.026182
1237655123928678551,19.72484,18.63631,17.78737,1,0,0.15286
1237655123928940598,19.56181,18.19949,17.21239,1,0,0.121336
1237655123928940650,20.23274,18.79533,17.61629,1,0,0.154598
1237655123929006190,19.0107,17.92419,17.45383,1,0,0.044047
1237655123929071695,17.45786,16.45583,15.97656,1,0,0.045263
1237655123929071719,17.35391,16.07086,15.33958,1,0,0.03311
1237655123929202796,18.41169,17.18531,16.57302,1,0,0.070164
1237655123929333774,17.28337,15.29571,14.45754,0,1,0.03053
1237655123929792600,19.26027,17.56339,16.60858,1,0,0.083869
1237655123930185862,18.431,16.89245,16.18473,1,0,0.071304
1237655123930251293,18.38117,16.39754,15.61523,0,1,0.048392
1237655123930513488,19.94071,17.86559,16.89177,1,0,0.100442
1237655123930513495,19.07272,17.6627,16.78168,1,0,0.079077
1237655123930841155,20.752,18.87092,17.72624,1,0,0.164023
1237655123931299857,20.69352,18.56168,17.48095,1,0,0.134665
1237655123931431005,17.48585,16.36456,15.8931,1,0,0.036178
1237655123931431113,18.50775,17.1701,16.48919,1,0,0.081424
1237655123931496618,19.8655,18.54328,17.75095,1,0,0.121467
1237655123931627717,19.53222,18.34683,17.72896,1,0,0.118081
1237655123931758677,19.80677,18.35211,17.4992,1,0,0.11136
1237655123931758718,19.25819,17.77947,17.12672,1,0,0.100594
1237655123931824259,20.30539,18.5329,17.59402,1,0,0.108137
1237655123931889761,18.41663,16.87529,16.14505,1,0,0.077763
1237655123931889825,20.09622,17.80181,17.10253,1,0,0.085072
1237655123931955303,19.36478,17.11231,16.45864,1,0,0.052899
1237655123932151936,19.31167,17.31491,16.44571,1,0,0.080536
1237655124465287251,18.973,17.43273,16.65467,1,0,0.066889
1237655124465418306,17.60075,16.00925,15.19422,1,0,0.055263
1237655124465418372,18.74318,17.43112,16.81277,1,0,0.081527
1237655124465483920,16.90634,14.98202,14.07087,0,1,0.037323
1237655124465483999,18.44047,16.5092,15.63807,0,1,0.048618
1237655124465549373,18.77639,17.03602,16.22406,1,0,0.04812
1237655124465549406,19.06438,17.23314,16.38803,0,1,0.050771
1237655124465680459,17.86741,16.76819,16.24005,1,0,0.058388
1237655124465746048,21.04884,18.62179,17.59174,1,0,0.154955
1237655124465877201,21.2194,19.0432,17.75249,1,0,0.18084
1237655124465942668,19.26575,18.05567,17.41442,1,0,0.117088
1237655124466008186,19.15032,17.34888,16.64675,1,0,0.065502
1237655124466073781,19.44707,18.13917,17.39702,1,0,0.10548
1237655124466466956,20.74502,18.54169,17.85018,1,0,0.087111
1237655124466925619,20.28805,17.74357,16.83054,0,1,0.08532
1237655124467056753,20.1229,18.13586,17.42677,1,0,0.076502
1237654651496890511,18.6714,17.56595,17.22067,1,0,0.058684
1237655106757525643,18.50773,16.65473,15.83397,0,1,0.058223
1237655107288236156,16.06279,14.40962,13.62562,1,0,0.015188
1237655107290333382,18.93834,17.51882,16.60382,1,0,0.133589
1237655107292102866,18.80649,17.95904,17.51023,1,0,0.09367
1237655107292168290,19.17088,17.80176,17.17188,1,0,0.105326
1237657219873505505,19.44468,17.70437,16.80971,1,0,0.149926
1237657219873767590,19.36191,17.57148,16.7771,1,0,0.063247
1237657219873833067,18.43629,17.12303,16.56876,1,0,0.074379
1237657220410245297,19.16372,18.12794,17.45933,1,0,0.167245
1237657220410245310,19.90497,18.15787,17.28896,1,0,0.128825
1237657220410310770,18.87324,17.87475,17.29132,1,0,0.119551
1237657220410310788,20.25526,18.56276,17.65796,1,0,0.143829
1237657220410376341,19.9639,18.40369,17.68847,1,0,0.150644
1237657220410441793,18.37797,17.29786,16.72367,1,0,0.089607
1237657220410441812,19.3753,18.21094,17.56202,1,0,0.131325
1237657220410441823,19.20762,17.78881,16.96464,1,0,0.129275
1237657220410441826,18.83954,17.84155,17.24542,1,0,0.123098
1237657220410441841,20.1292,18.47969,17.45612,1,0,0.123642
1237657220410507471,18.61535,17.15258,16.5302,1,0,0.074568
1237657220410703937,17.83573,16.16145,15.33928,1,0,0.053044
1237657220410704047,19.03436,17.81611,17.31125,1,0,0.068975
1237657220410769584,17.6363,16.14425,15.33739,1,0,0.050497
1237657220947181732,19.84194,18.21274,17.3127,1,0,0.099343
1237657220947181930,19.03864,18.14587,17.60063,1,0,0.124233
1237657220947247243,19.02212,17.59907,16.88383,1,0,0.098554
1237657220947509424,18.57775,17.52015,16.89382,1,0,0.094836
1237657220947574966,19.24951,18.29375,17.68332,1,0,0.112054
1237657220947640454,18.83334,17.5235,16.91635,1,0,0.122688
1237657221484249269,20.53104,18.60366,17.50036,1,0,0.156753
1237657221484380167,17.6257,16.47394,15.93295,1,0,0.042699
1237657221484445831,16.49035,14.68014,13.86847,0,1,0.026938
1237657221484445868,17.28674,16.23459,15.90391,1,0,0.035825
1237657222020857944,19.21881,18.03013,17.29162,1,0,0.098392
1237657222020989190,19.10458,17.85086,17.39028,1,0,0.098899
1237657222021185565,17.8655,16.03074,15.05196,0,1,0.07343
1237657222021185643,19.80028,18.3645,17.61889,1,0,0.133223
1237657222021185728,19.59331,18.01851,17.2491,1,0,0.085212
1237657222021316670,19.38651,18.50274,17.67242,1,0,0.187807
1237657222557728926,19.66208,18.21487,17.65564,1,0,0.087052
1237657222557728950,19.22123,16.99356,16.37883,1,0,0.042078
1237657222557859989,18.19849,16.91507,16.15753,1,0,0.079271
1237657222557925505,19.33195,18.30975,17.69968,1,0,0.105301
1237657222558056637,17.58209,16.48872,15.97212,1,0,0.037299
1237657222558056653,18.55598,17.75459,17.36473,1,0,0.030891
1237657222558122089,16.79227,15.08423,14.3049,1,0,0.032363
1237657222558253204,17.82798,16.6958,16.22808,1,0,0.06396
1237657591926096087,19.85194,17.75565,17.25546,1,0,0.038505
1237657591926292592,19.1664,18.07263,17.32501,1,0,0.106256
1237657591926358165,18.92525,17.15298,16.26588,0,1,0.065705
1237657591926554778,18.83922,17.94701,17.50888,1,0,0.077091
1237657591926685792,20.17844,18.48342,17.50922,1,0,0.154413
1237657594615758914,16.74008,15.54746,15.03239,1,0,0.027688
1237657594615759000,19.87684,18.48919,17.77605,1,0,0.110061
1237657594615759109,16.50355,15.04223,14.37622,1,0,0.024249
1237657595152302521,18.59433,17.39959,16.97379,1,0,0.076996
1237657595152367891,18.4483,16.89849,16.37194,1,0,0.038957
1237657595152433305,27.31829,18.43249,17.37268,1,0,0.118687
1237657595689238807,19.28634,18.2525,17.65385,1,0,0.096549
1237657595689304068,17.71081,15.89474,14.99443,1,0,0.047172
1237657595689500814,20.43249,18.79883,17.767,1,0,0.137697
1237657595689500872,19.20725,18.2146,17.40151,1,0,0.154746
1237657606963789909,18.78374,17.67628,17.43092,1,0,0.043624
1237657606964117704,19.80395,18.15626,17.21711,1,0,0.117154
1237657606964183256,20.82603,18.93057,17.77162,1,0,0.148056
1237657606964183265,18.97491,17.4036,16.62703,1,0,0.074631
1237657606964248710,20.16852,18.82117,17.85079,1,0,0.112066
1237657606964314347,19.4962,18.0525,17.312,1,0,0.099208
1237657606964707496,20.157,18.07865,17.07488,1,0,0.100684
1237657606964773020,19.43664,17.7582,17.0295,1,0,0.06756
1237657606964773181,18.47262,17.22344,16.72987,1,0,0.079562
1237657606964969624,19.62118,18.32717,17.43701,1,0,0.09447
1237657606964969633,20.94468,18.76908,17.80295,1,0,0.129232
1237657606965035194,18.3105,16.67449,15.82493,0,1,0.076826
1237657606965166297,20.38349,18.70966,17.68142,1,0,0.134212
1237657606965231859,19.90467,18.09825,17.24263,1,0,0.078632
1237657606965297326,18.37423,17.20105,16.76504,1,0,0.05828
1237657606965625103,19.36001,17.84532,17.52179,1,0,0.065655
1237657606966149331,19.27459,17.42168,17.06056,1,0,0.041307
1237657606966345869,17.82472,16.3293,15.61339,0,1,0.044889
1237657606966476809,18.06205,17.0359,16.97556,1,0,0.039904
1237657606966870127,18.48952,17.36539,16.92327,1,0,0.081508
1237657606966935645,19.76669,18.39611,17.72553,1,0,0.14419
1237657606966935652,19.4499,17.50767,16.54317,1,0,0.097189
1237657606966935666,17.7636,16.65637,16.38778,1,0,0.046775
1237657606966935711,19.1206,17.38448,16.54535,1,0,0.059581
1237657606966935722,16.98606,15.85879,15.37132,1,0,0.050725
1237657606967066674,20.06412,17.74973,17.44077,1,0,0.034903
1237657606967459920,19.31089,17.02806,16.58404,1,0,0.074932
1237657606967460057,19.90151,18.28517,17.57513,1,0,0.063729
1237657607500398687,18.22964,16.8357,16.41272,1,0,0.031784
1237657607500464273,18.86011,17.87261,17.13923,1,0,0.123591
1237657607500464352,18.34115,17.04713,16.38544,1,0,0.071209
1237657607500529843,18.69812,17.73438,17.32994,1,0,0.073253
1237657607500529860,20.11899,18.79721,17.79285,1,0,0.126171
1237657607500595415,18.95859,18.28337,17.83432,1,0,0.111015
1237657607500660898,18.94828,17.43323,16.56408,1,0,0.064395
1237657607500726561,18.30187,16.55075,15.99315,1,0,0.026358
1237657607500791989,19.30019,18.19737,17.42068,1,0,0.113437
1237657607500792018,20.00399,18.03955,16.96134,1,0,0.119028
1237657607500857592,19.68607,18.2129,17.26491,1,0,0.121773
1237657607500857621,19.38278,17.97646,17.21885,1,0,0.109268
1237657607500923053,19.17033,17.35121,16.50731,1,0,0.104923
1237657607500923092,20.09557,18.61376,17.77524,1,0,0.135428
1237657607500923117,20.40148,18.85924,17.79268,1,0,0.124814
1237657607500923134,19.79431,18.50417,17.73194,1,0,0.173425
1237657607501119728,19.83127,18.09971,17.15088,1,0,0.107812
1237657607501119802,19.06581,18.0673,17.50111,1,0,0.101283
1237657607501250737,20.24357,18.6418,17.60967,1,0,0.156003
1237657607501250750,19.77668,18.17801,17.22256,1,0,0.113526
1237657607501381775,19.84215,18.18216,17.29119,1,0,0.147672
1237657607501381853,19.23084,18.16127,17.62263,1,0,0.114829
1237657607501447340,18.7832,17.36565,16.67141,1,0,0.104162
1237657607501447366,18.82994,18.10199,17.63336,1,0,0.119275
1237657607501644013,19.46277,18.38849,17.8117,1,0,0.12401
1237657607501774971,19.42378,18.22467,17.30907,1,0,0.139828
1237657607502037126,19.24449,18.16493,17.31784,1,0,0.088559
1237657607502037174,19.97286,18.15372,17.24179,1,0,0.084956
1237657607502233757,19.63536,18.32425,17.41377,1,0,0.146906
1237648704062226997,19.48269,18.3044,17.76992,1,0,0.061813
1237648704062357835,19.61623,18.07713,17.24884,1,0,0.106711
1237648704062423073,20.71474,18.94366,17.988,1,0,0.140693
1237648704062554472,19.63847,18.38627,17.71289,1,0,0.106416
1237648704062620101,19.47634,18.01136,17.41325,1,0,0.075459
1237648704062947647,20.50115,18.86689,17.95634,1,0,0.088681
1237648704063144085,18.92677,16.84335,15.83017,1,0,0.078358
1237648704595886317,18.13362,16.33249,15.53227,1,0,0.04553
1237648704596410730,17.52227,16.11055,15.3695,1,0,0.06223
1237648704596476347,18.58475,17.3583,16.95368,1,0,0.033512
1237648704596541515,19.19043,17.29936,16.61705,1,0,0.058695
1237648704596541807,19.72465,18.53379,17.58801,1,0,0.144768
1237648704596607308,18.9312,17.39704,16.57871,1,0,0.077165
1237648704596869401,18.94139,17.77096,17.41914,1,0,0.057963
1237648704596935128,20.2971,18.16695,17.14989,1,0,0.11244
1237648704597000578,19.61494,17.85149,16.84841,1,0,0.101366
1237648704597066211,19.91997,18.32662,17.25219,1,0,0.120614
1237648704597066220,20.72169,18.69847,17.67543,1,0,0.126685
1237648704597066426,21.251,18.76539,17.7454,1,0,0.108999
1237648704597066442,20.69457,18.58931,17.56064,1,0,0.121781
1237648704597066454,19.77738,18.49675,17.69659,1,0,0.122809
1237648704597131528,21.69508,18.74706,17.72717,1,0,0.130045
1237648704597131574,19.50534,17.56137,16.59629,0,1,0.085693
1237648704597131613,19.62291,18.22058,17.37197,1,0,0.135657
1237648704597196979,17.44689,16.35855,15.90195,1,0,0.032609
1237648704597197087,19.59125,17.48453,16.51705,1,0,0.114745
1237648704597197092,20.61527,18.3989,17.37284,1,0,0.116149
1237648704597197115,20.48509,18.28081,17.22883,1,0,0.113496
1237648704597327967,18.22624,16.62645,16.23388,1,0,0.024953
1237648704597328231,19.68217,18.39584,17.57054,1,0,0.148126
1237648704597328288,19.34443,17.92491,17.24606,1,0,0.084547
1237648704597328384,18.12233,16.37599,15.55864,1,0,0.047275
1237648704597459250,19.16757,18.19345,17.93818,1,0,0.04087
1237648704597524776,19.79126,18.19265,17.53156,1,0,0.113591
1237648704597524874,20.98697,18.59461,17.53371,1,0,0.137825
1237648704597655633,19.53325,18.06398,17.42278,1,0,0.079818
1237648704597721441,19.43009,18.17572,17.31063,1,0,0.117414
1237648704597787009,19.30304,17.78867,17.29285,1,0,0.069966
1237648704597852355,19.47967,17.87842,16.94159,1,0,0.091468
1237648704597852394,20.20191,18.48813,17.94806,1,0,0.085028
1237648704597852432,19.76096,17.90595,17.19839,1,0,0.086942
1237648704597918051,19.83838,18.09621,17.13767,1,0,0.104933
1237648704597983694,18.87942,17.90978,17.37143,1,0,0.086646
1237648704598114384,19.57928,18.26558,17.45133,0,1,0.069103
1237648704598245877,20.0265,18.7444,17.86933,1,0,0.186107
1237648704598311293,18.90931,17.74133,17.07435,1,0,0.083453
1237648704598311361,19.06948,18.05604,17.50034,1,0,0.074937
1237648704598376595,19.02502,17.71598,17.11368,1,0,0.081713
1237648704598376626,19.20504,17.61937,16.91703,1,0,0.067461
1237648704598376723,21.4312,18.74826,17.7091,1,0,0.109242
1237648704598442173,19.65819,18.24862,17.37392,1,0,0.085824
1237648704598442326,19.18305,17.9116,17.27265,1,0,0.088892
1237648704598638684,19.41383,17.27531,16.41617,1,0,0.067379
1237648704598638717,19.49758,18.12621,17.45618,1,0,0.080664
1237648704598638934,19.67887,18.49204,17.94414,1,0,0.085874
1237648704598638945,19.55769,18.24586,17.62303,1,0,0.105822
1237648704598704505,19.96987,18.35987,17.55852,1,0,0.081935
1237648704598704568,17.46864,16.31502,15.74818,1,0,0.040908
1237648704598835314,18.63504,16.58868,15.66332,0,1,0.057409
1237648704598900948,20.4986,18.56474,17.57582,1,0,0.088321
1237648704599032082,19.65333,18.4068,17.79129,1,0,0.117476
1237648704599032314,19.58572,17.75372,16.75017,1,0,0.081319
1237648704599032381,19.78718,18.55168,17.72863,1,0,0.169178
1237648704599032394,19.87924,18.50462,17.83648,1,0,0.082908
1237648704599097647,19.98759,18.33849,17.5301,1,0,0.069678
1237648704599228577,18.36541,17.05708,16.50987,1,0,0.059787
1237648704599294306,19.44584,18.08871,17.32454,1,0,0.166098
1237648704599359905,20.05957,18.61408,17.7693,1,0,0.158181
1237648704599687408,20.2509,18.2462,17.10997,1,0,0.127837
1237648704599752930,19.1353,17.20533,16.29288,1,0,0.087299
1237648704599818652,18.30346,16.95291,16.61292,1,0,0.044412
1237648704599949444,19.20766,17.33607,16.46862,1,0,0.070046
1237648705133216065,19.33806,17.65054,16.93904,1,0,0.098776
1237648705133216079,18.39478,17.19271,16.56264,1,0,0.108998
1237648705133216107,19.57793,17.67258,16.70346,1,0,0.092488
1237648705133281703,19.72117,18.15761,17.18586,1,0,0.154321
1237648705133347044,19.55979,17.91303,16.95971,1,0,0.101791
1237648705133347051,18.16304,16.19736,15.25162,0,1,0.075726
1237648705133347074,18.16501,16.7352,16.04608,1,0,0.072531
1237648705133478263,19.27722,18.09323,17.48922,1,0,0.084299
1237648705133543772,18.54645,17.34624,16.46053,1,0,0.133585
1237648705133543796,20.45597,18.56216,17.46092,1,0,0.152021
1237648705133674710,20.32371,18.92629,17.77511,1,0,0.182719
1237648705133740210,19.45563,17.93988,17.08568,1,0,0.093949
1237648705133740271,20.6861,18.7757,17.90584,1,0,0.095627
1237648705133871604,18.99494,17.83063,17.14947,1,0,0.111786
1237648705133936954,20.99797,18.21019,17.08552,1,0,0.128994
1237648705133936957,20.5912,18.71892,17.66594,1,0,0.125318
1237648705134068035,19.87475,18.41722,17.52486,1,0,0.133235
1237648705134133510,18.66191,17.28081,16.7839,1,0,0.044589
1237648705134330144,19.17505,17.85571,17.01393,1,0,0.110282
1237648705134461283,20.48475,18.69319,17.6666,1,0,0.129285
1237648705134461304,19.54049,18.69671,17.8739,1,0,0.133366
1237648705134526835,17.27113,15.68755,14.89243,1,0,0.026849
1237648705134592014,19.65688,18.30379,17.71009,1,0,0.099401
1237648705134592201,17.6918,15.92348,15.05741,0,1,0.048207
1237648705134920015,19.29428,17.98287,17.24067,1,0,0.10995
1237648705134985575,20.12289,18.34448,17.63805,1,0,0.135949
1237648705135116577,17.81557,16.62179,16.15424,1,0,0.036958
1237648705135182209,18.80435,17.52675,16.70533,1,0,0.114283
1237648705135182310,19.62526,17.83424,16.86325,1,0,0.103328
1237648705135182515,19.99617,18.74531,17.87969,1,0,0.091287
1237648705135247716,19.50485,18.15191,17.44462,1,0,0.071624
1237648705135444154,18.94557,17.10379,16.09575,0,1,0.092046
1237648705135575488,20.55585,18.82516,17.87851,1,0,0.120189
1237648705135575521,19.47888,18.51616,17.81888,1,0,0.09896
1237648705135641000,20.25789,18.78443,17.72958,1,0,0.14538
1237648705135706421,19.49355,18.36403,17.69695,1,0,0.140842
1237648705135706459,20.71143,18.66528,17.57261,1,0,0.131794
1237648705135706511,18.4987,17.0501,16.09399,0,1,0.095742
1237648705135771804,16.39925,14.58709,13.59978,0,1,0.033358
1237648705135772257,18.09361,16.27145,15.38128,0,1,0.055823
1237648705135902984,19.26911,18.10766,17.44851,1,0,0.082222
1237648705135968656,19.11835,17.32736,16.40831,0,1,0.084059
1237648705136099594,19.97938,18.71765,17.66859,1,0,0.143199
1237648705136099677,21.67732,18.61976,17.571,1,0,0.111736
1237648705136099733,20.38692,18.80594,17.80591,1,0,0.121284
1237648705136165323,20.06516,18.68296,17.77585,1,0,0.116681
1237648705136230820,18.04622,16.92716,16.39929,1,0,0.041414
1237648720156754089,20.22372,18.67973,17.70277,1,0,0.148714
1237648720156754121,20.34407,18.63855,17.66763,1,0,0.158583
1237648720156819646,19.78091,18.29647,17.42475,1,0,0.115562
1237648720156950712,18.88284,17.56923,16.88291,1,0,0.080135
1237648720157016135,19.11562,17.90692,17.25774,1,0,0.099581
1237648720157212792,19.28082,17.84534,17.07262,1,0,0.099531
1237648720157212811,19.72113,18.602,17.76714,1,0,0.121588
